product_name,product_qty,product_weight_kg,product_volume_m,DMV_Flag
informatica_acessorios,1.0,0.2,0.003795000000000001,1
papelaria,1.0,0.55,0.02128,1
utilidades_domesticas,3.0,0.35,0.009,1
cama_mesa_banho,1.0,1.75,0.012869999999999998,1
automotivo,3.0,0.3,0.004368,1
cool_stuff,3.0,0.417,0.007392,1
automotivo,1.0,0.9,0.004096,1
construcao_ferramentas_construcao,1.0,0.2,0.0016,1
ferramentas_jardim,6.0,6.15,0.04374,1
utilidades_domesticas,1.0,9.8,0.005,1
relogios_presentes,1.0,0.317,0.002772,1
construcao_ferramentas_construcao,1.0,1.367,0.007942,1
automotivo,1.0,4.15,0.055488,1
telefonia,1.0,0.538,0.00154,1
informatica_acessorios,1.0,0.25,0.000352,1
brinquedos,1.0,0.2,0.000884,1
pcs,1.0,11.9,0.070304,1
cine_foto,1.0,0.1,0.002112,1
informatica_acessorios,2.0,0.095,0.0033880000000000004,1
moveis_decoracao,3.0,0.15,0.00175,1
flores,1.0,6.0,0.004096,1
automotivo,1.0,8.4,0.048373,1
automotivo,3.0,0.13,0.000952,1
relogios_presentes,2.0,0.567,0.002304,1
automotivo,5.0,2.0,0.02142,1
alimentos,1.0,0.3,0.003003,1
cama_mesa_banho,2.0,1.1,0.038,1
informatica_acessorios,1.0,0.2,0.0033799999999999998,1
automotivo,2.0,0.2,0.002205,1
eletroportateis,1.0,0.467,0.008262,1
moveis_decoracao,2.0,0.25,0.008192,1
,,0.7,0.01064,1
moveis_decoracao,5.0,14.7,0.088,1
cama_mesa_banho,2.0,0.8,0.0133,1
moveis_decoracao,2.0,1.45,0.008349,1
ferramentas_jardim,2.0,1.25,0.01664,1
beleza_saude,1.0,0.2,0.002652,1
cama_mesa_banho,3.0,2.1,0.007776000000000001,1
automotivo,2.0,0.225,0.007040000000000001,1
construcao_ferramentas_construcao,4.0,0.7,0.003024,1
beleza_saude,2.0,0.55,0.01176,1
relogios_presentes,2.0,0.75,0.000352,1
relogios_presentes,2.0,0.25,0.001936,1
construcao_ferramentas_construcao,1.0,1.9,0.007295999999999999,1
moveis_decoracao,3.0,2.65,0.02025,1
utilidades_domesticas,3.0,0.7,0.01058,1
fashion_bolsas_e_acessorios,1.0,0.15,0.002646,1
telefonia,1.0,0.2,0.000627,1
telefonia,5.0,0.1,0.000816,1
cama_mesa_banho,1.0,0.6,0.0048,1
ferramentas_jardim,1.0,1.9,0.0567,1
automotivo,2.0,1.9,0.023166,1
informatica_acessorios,3.0,0.433,0.0017920000000000002,1
automotivo,3.0,1.6,0.008,1
eletronicos,2.0,0.55,0.002816,1
construcao_ferramentas_jardim,5.0,0.235,0.002205,1
construcao_ferramentas_construcao,6.0,4.3,0.01008,1
fashion_bolsas_e_acessorios,3.0,0.05,0.000884,1
automotivo,1.0,1.35,0.00504,1
utilidades_domesticas,1.0,0.55,0.005236,1
telefonia,2.0,0.2,0.000627,1
esporte_lazer,1.0,0.378,0.004116,1
automotivo,1.0,3.566,0.035721,1
automotivo,1.0,0.2,0.0045,1
instrumentos_musicais,1.0,1.15,0.005733,1
telefonia,1.0,0.15,0.000352,1
automotivo,1.0,0.95,0.007942,1
livros_tecnicos,1.0,0.35,0.004488,1
informatica_acessorios,3.0,0.1,0.00092,1
beleza_saude,1.0,1.25,0.008398,1
beleza_saude,1.0,2.4,0.00528,1
ferramentas_jardim,2.0,1.6,0.022542,1
esporte_lazer,1.0,11.517,0.118218,1
cama_mesa_banho,2.0,2.1,0.07314,1
livros_tecnicos,1.0,2.35,0.003045,1
construcao_ferramentas_construcao,3.0,0.5,0.004536,1
utilidades_domesticas,4.0,0.305,0.012919999999999997,1
beleza_saude,1.0,0.35,0.004096,1
casa_construcao,7.0,0.45,0.00512,1
eletroportateis,4.0,12.95,0.048,1
cama_mesa_banho,2.0,9.85,0.032,1
moveis_decoracao,2.0,1.25,0.00675,1
eletrodomesticos,1.0,0.25,0.005967,1
moveis_decoracao,2.0,1.2,0.027,1
moveis_decoracao,1.0,0.55,0.00594,1
moveis_decoracao,2.0,2.55,0.02205,1
beleza_saude,1.0,2.2,0.01134,1
fashion_bolsas_e_acessorios,6.0,0.15,0.001584,1
cama_mesa_banho,1.0,3.1,0.023698,1
consoles_games,1.0,1.8,0.0192,1
cama_mesa_banho,2.0,2.2,0.075,1
beleza_saude,1.0,1.0,0.004096,1
portateis_casa_forno_e_cafe,1.0,14.1,0.096,1
,,0.1,0.002112,1
moveis_escritorio,1.0,9.125,0.06897,1
beleza_saude,4.0,0.25,0.001056,1
cama_mesa_banho,7.0,11.35,0.06,1
cama_mesa_banho,1.0,1.005,0.03825,1
informatica_acessorios,2.0,0.25,0.0036,1
eletronicos,2.0,0.133,0.002142,1
cama_mesa_banho,1.0,1.0,0.004224,1
moveis_decoracao,1.0,13.25,0.140608,1
utilidades_domesticas,1.0,1.2,0.02048,1
automotivo,3.0,0.15,0.000975,1
beleza_saude,1.0,0.644,0.0057,1
moveis_decoracao,1.0,1.1,0.0084,1
automotivo,6.0,4.8,0.020539,1
utilidades_domesticas,1.0,0.3,0.001944,1
relogios_presentes,1.0,0.55,0.0036,1
consoles_games,4.0,0.098,0.001428,1
moveis_decoracao,1.0,30.0,0.234,1
ferramentas_jardim,1.0,0.263,0.004608,1
perfumaria,2.0,0.6,0.008,1
esporte_lazer,5.0,0.46,0.005434,1
automotivo,1.0,0.05,0.0006,1
informatica_acessorios,6.0,0.6,0.004872,1
cama_mesa_banho,1.0,1.25,0.00256,1
eletrodomesticos,1.0,0.3,0.004048,1
utilidades_domesticas,5.0,5.7,0.03402,1
esporte_lazer,3.0,0.1,0.00408,1
cama_mesa_banho,1.0,0.95,0.003168,1
informatica_acessorios,1.0,0.25,0.001235,1
eletrodomesticos,2.0,1.225,0.009548,1
casa_construcao,1.0,0.2,0.00512,1
esporte_lazer,1.0,1.6,0.015625,1
moveis_decoracao,2.0,10.05,0.05184,1
telefonia_fixa,3.0,0.2,0.001045,1
bebes,3.0,15.75,0.094484,1
fashion_roupa_masculina,2.0,0.4,0.004096,1
esporte_lazer,3.0,0.4,0.00216,1
esporte_lazer,1.0,0.25,0.004096,1
utilidades_domesticas,1.0,2.5,0.01188,1
moveis_decoracao,3.0,2.25,0.02205,1
bebes,3.0,1.15,0.036,1
informatica_acessorios,3.0,0.4,0.00168,1
cama_mesa_banho,1.0,0.975,0.00442,1
moveis_decoracao,3.0,2.8,0.01648,1
perfumaria,1.0,0.2,0.0033880000000000004,1
utilidades_domesticas,1.0,0.35,0.0096,1
telefonia,1.0,0.15,0.0027,1
beleza_saude,2.0,0.283,0.001638,1
relogios_presentes,1.0,0.25,0.000352,1
bebes,3.0,0.2,0.011552,1
telefonia,1.0,0.3,0.00192,1
eletrodomesticos,1.0,0.25,0.005304,1
telefonia,5.0,0.15,0.000816,1
informatica_acessorios,1.0,0.933,0.01056,1
relogios_presentes,1.0,0.325,0.004693,1
perfumaria,2.0,0.7,0.018576,1
informatica_acessorios,4.0,0.4,0.0008800000000000001,1
fashion_bolsas_e_acessorios,5.0,0.15,0.001584,1
moveis_decoracao,2.0,0.4,0.004096,1
telefonia_fixa,11.0,0.1,0.000627,1
cama_mesa_banho,1.0,1.8,0.0045,1
moveis_decoracao,10.0,1.45,0.024909,1
moveis_decoracao,2.0,1.35,0.012,1
perfumaria,1.0,0.4,0.00276,1
utilidades_domesticas,6.0,1.85,0.029601,1
cama_mesa_banho,1.0,0.5,0.004624,1
moveis_decoracao,1.0,0.55,0.00875,1
esporte_lazer,6.0,0.25,0.00768,1
beleza_saude,1.0,2.3,0.00576,1
moveis_decoracao,1.0,0.3,0.0096,1
cool_stuff,3.0,1.008,0.02496,1
beleza_saude,1.0,0.425,0.005544,1
cama_mesa_banho,1.0,6.4,0.021952,1
utilidades_domesticas,3.0,0.963,0.003825,1
esporte_lazer,2.0,0.367,0.0032299999999999994,1
alimentos,1.0,0.325,0.001872,1
informatica_acessorios,1.0,0.926,0.0071400000000000005,1
moveis_decoracao,5.0,0.4,0.0016,1
utilidades_domesticas,4.0,0.3,0.000704,1
pet_shop,5.0,7.05,0.047124,1
cama_mesa_banho,1.0,1.3,0.01887,1
esporte_lazer,2.0,1.4,0.013122,1
,,21.7,0.1,1
cama_mesa_banho,1.0,0.6,0.00256,1
esporte_lazer,6.0,0.5,0.0054,1
esporte_lazer,8.0,0.3,0.00162,1
informatica_acessorios,2.0,0.25,0.0136,1
cool_stuff,1.0,0.8,0.008,1
construcao_ferramentas_construcao,1.0,0.1,0.0015,1
cama_mesa_banho,1.0,1.25,0.045696,1
construcao_ferramentas_ferramentas,1.0,0.5,0.006762,1
ferramentas_jardim,1.0,0.5,0.006,1
cama_mesa_banho,2.0,0.3,0.0192,1
cama_mesa_banho,1.0,2.55,0.020475,1
sinalizacao_e_seguranca,2.0,0.85,0.005681,1
moveis_decoracao,3.0,0.2,0.00175,1
utilidades_domesticas,1.0,0.85,0.004352,1
automotivo,2.0,2.8,0.0256,1
relogios_presentes,4.0,0.358,0.00378,1
climatizacao,1.0,0.4,0.0018,1
eletronicos,1.0,0.328,0.002944,1
construcao_ferramentas_iluminacao,1.0,7.7,0.0441,1
cool_stuff,1.0,0.85,0.013662,1
eletronicos,1.0,0.2,0.0028,1
relogios_presentes,2.0,0.3,0.002704,1
utilidades_domesticas,1.0,0.1,0.000561,1
utilidades_domesticas,1.0,0.35,0.008228,1
artes,2.0,1.7,0.02,1
instrumentos_musicais,1.0,0.6,0.008,1
fashion_roupa_feminina,2.0,1.0,0.007452,1
utilidades_domesticas,1.0,1.8,0.03255,1
fashion_bolsas_e_acessorios,2.0,0.15,0.001248,1
automotivo,6.0,9.025,0.019712,1
informatica_acessorios,1.0,0.4,0.003542,1
informatica_acessorios,3.0,1.4,0.009375,1
eletrodomesticos,1.0,0.15,0.001872,1
fashion_bolsas_e_acessorios,1.0,0.2,0.000352,1
automotivo,7.0,0.3,0.001232,1
esporte_lazer,5.0,0.281,0.0105,1
moveis_decoracao,1.0,3.3,0.042875,1
moveis_decoracao,1.0,2.5,0.027,1
esporte_lazer,1.0,0.975,0.0057,1
moveis_decoracao,2.0,3.0,0.0204,1
esporte_lazer,1.0,1.0,0.005808,1
cama_mesa_banho,1.0,0.5,0.033626,1
beleza_saude,2.0,0.275,0.0027,1
utilidades_domesticas,4.0,24.2,0.216,1
fashion_underwear_e_moda_praia,3.0,0.4,0.004617,1
pet_shop,5.0,25.0,0.27048,1
esporte_lazer,1.0,1.136,0.015834,1
livros_interesse_geral,1.0,0.3,0.00147,1
beleza_saude,1.0,1.65,0.005148,1
pet_shop,8.0,18.8,0.1008,1
beleza_saude,1.0,0.3,0.001944,1
esporte_lazer,5.0,0.45,0.008,1
esporte_lazer,8.0,3.1,0.027060000000000004,1
pet_shop,4.0,4.975,0.08319,1
cama_mesa_banho,1.0,3.4,0.023322,1
eletroportateis,4.0,2.15,0.00855,1
beleza_saude,1.0,1.3,0.0256,1
informatica_acessorios,1.0,0.875,0.007425,1
perfumaria,1.0,0.6,0.005632,1
artes,3.0,1.65,0.00533,1
fashion_bolsas_e_acessorios,1.0,0.2,0.002904,1
esporte_lazer,1.0,0.9,0.02625,1
,,0.7,0.003168,1
papelaria,1.0,0.25,0.002205,1
construcao_ferramentas_iluminacao,1.0,6.75,0.040572,1
beleza_saude,1.0,0.15,0.002898,1
fashion_bolsas_e_acessorios,1.0,0.1,0.003136,1
pet_shop,2.0,1.1,0.0064,1
brinquedos,2.0,1.25,0.013662,1
automotivo,4.0,12.0,0.05,1
moveis_decoracao,2.0,0.7,0.00625,1
ferramentas_jardim,1.0,0.15,0.003072,1
fashion_roupa_masculina,2.0,0.5,0.018375,1
ferramentas_jardim,4.0,3.8,0.014616,1
beleza_saude,2.0,0.933,0.007590000000000001,1
eletrodomesticos,1.0,11.1,0.05635,1
esporte_lazer,1.0,30.0,0.17952,1
cama_mesa_banho,1.0,3.95,0.0192,1
casa_construcao,2.0,13.9,0.064,1
moveis_decoracao,2.0,0.25,0.00425,1
,,0.15,0.002112,1
pet_shop,1.0,0.55,0.020825,1
automotivo,7.0,3.3,0.017415,1
relogios_presentes,1.0,1.2,0.00285,1
utilidades_domesticas,1.0,2.5,0.04592,1
esporte_lazer,1.0,0.4,0.004913,1
cama_mesa_banho,2.0,0.65,0.00256,1
papelaria,1.0,11.15,0.009,1
market_place,1.0,0.2,0.00216,1
informatica_acessorios,1.0,0.76,0.006006,1
cool_stuff,4.0,0.3,0.00396,1
cool_stuff,2.0,0.6,0.010545,1
eletroportateis,1.0,1.9,0.021,1
eletronicos,1.0,0.2,0.0028,1
brinquedos,1.0,0.25,0.023625,1
esporte_lazer,1.0,0.525,0.00504,1
moveis_escritorio,1.0,22.75,0.13888,1
pet_shop,1.0,2.3,0.018,1
pet_shop,2.0,5.75,0.0072,1
utilidades_domesticas,1.0,0.95,0.0008800000000000001,1
cama_mesa_banho,3.0,0.65,0.029785000000000002,1
utilidades_domesticas,1.0,5.3,0.0315,1
esporte_lazer,3.0,0.2,0.006859,1
automotivo,4.0,0.35,0.00384,1
moveis_escritorio,1.0,16.125,0.047061,1
beleza_saude,5.0,0.65,0.008,1
perfumaria,1.0,0.375,0.003927000000000001,1
papelaria,3.0,6.35,0.03192,1
utilidades_domesticas,6.0,0.6,0.000864,1
cama_mesa_banho,2.0,1.4,0.029785000000000002,1
cama_mesa_banho,1.0,1.0,0.014,1
beleza_saude,1.0,0.725,0.005236,1
fashion_calcados,4.0,0.7,0.008712,1
beleza_saude,1.0,2.0,0.00576,1
moveis_quarto,1.0,6.1,0.049923,1
bebes,1.0,0.4,0.0264,1
cama_mesa_banho,1.0,7.975,0.037312,1
automotivo,6.0,1.5,0.0125,1
beleza_saude,1.0,0.15,0.004212,1
construcao_ferramentas_iluminacao,1.0,5.25,0.125,1
telefonia,2.0,0.15,0.001254,1
papelaria,2.0,0.35,0.001536,1
cama_mesa_banho,1.0,1.2,0.023625,1
telefonia,2.0,0.15,0.00132,1
eletronicos,2.0,0.15,0.001386,1
moveis_decoracao,5.0,20.8,0.1125,1
pet_shop,1.0,0.2,0.001216,1
construcao_ferramentas_iluminacao,1.0,3.9,0.036517,1
beleza_saude,1.0,0.075,0.000882,1
casa_construcao,1.0,30.0,0.1264,1
cama_mesa_banho,1.0,2.2,0.020736,1
beleza_saude,1.0,0.3,0.004096,1
bebes,3.0,0.4,0.005491,1
livros_importados,1.0,0.5,0.0012,1
utilidades_domesticas,4.0,0.7,0.017248,1
esporte_lazer,6.0,0.8,0.01575,1
fashion_bolsas_e_acessorios,4.0,0.2,0.0008800000000000001,1
brinquedos,1.0,13.15,0.0728,1
informatica_acessorios,1.0,0.42,0.005632,1
market_place,5.0,0.2,0.001848,1
brinquedos,2.0,5.193,0.037468,1
relogios_presentes,1.0,0.5,0.002662,1
,,0.6,0.0072,1
utilidades_domesticas,1.0,1.0,0.004704,1
moveis_escritorio,2.0,18.8,0.06262000000000001,1
malas_acessorios,1.0,0.9,0.034884,1
automotivo,2.0,1.95,0.005054,1
cama_mesa_banho,1.0,1.9,0.023625,1
cama_mesa_banho,1.0,2.5,0.012,1
cool_stuff,2.0,9.2,0.0784,1
cama_mesa_banho,1.0,0.65,0.00256,1
utilidades_domesticas,3.0,1.55,0.011339,1
esporte_lazer,1.0,1.7,0.017856,1
climatizacao,1.0,6.1,0.06174,1
moveis_decoracao,1.0,1.5,0.009,1
esporte_lazer,1.0,0.7,0.008,1
cama_mesa_banho,3.0,0.85,0.01235,1
perfumaria,1.0,0.55,0.004608,1
automotivo,2.0,7.1,0.0162,1
moveis_decoracao,5.0,2.75,0.008349,1
esporte_lazer,2.0,0.3,0.018225,1
utilidades_domesticas,2.0,2.0,0.0936,1
esporte_lazer,1.0,2.92,0.0132,1
esporte_lazer,1.0,0.8,0.008,1
eletronicos,1.0,0.541,0.003648,1
ferramentas_jardim,1.0,0.45,0.005776,1
esporte_lazer,2.0,0.5,0.0075,1
ferramentas_jardim,4.0,5.4,0.012285,1
bebes,2.0,10.0,0.049776,1
cama_mesa_banho,1.0,1.35,0.008463,1
cool_stuff,1.0,2.55,0.02156,1
beleza_saude,1.0,1.25,0.0035200000000000006,1
relogios_presentes,3.0,0.2,0.001872,1
brinquedos,1.0,0.5,0.00204,1
beleza_saude,1.0,0.7,0.000352,1
livros_tecnicos,1.0,0.25,0.004356,1
construcao_ferramentas_construcao,3.0,2.0,0.0576,1
ferramentas_jardim,1.0,0.8,0.013754,1
utilidades_domesticas,3.0,0.3,0.00504,1
cama_mesa_banho,1.0,0.65,0.008736,1
fashion_calcados,4.0,1.4,0.008712,1
agro_industria_e_comercio,1.0,2.15,0.01125,1
moveis_decoracao,1.0,0.6,0.005005,1
consoles_games,2.0,0.1,0.002112,1
papelaria,1.0,0.515,0.00864,1
moveis_sala,1.0,30.0,0.146076,1
eletrodomesticos,1.0,1.2,0.0037,1
fashion_bolsas_e_acessorios,5.0,0.15,0.0036,1
informatica_acessorios,1.0,3.55,0.009,1
informatica_acessorios,2.0,0.1,0.01056,1
beleza_saude,2.0,1.15,0.023166,1
eletrodomesticos,2.0,0.475,0.00468,1
beleza_saude,1.0,0.15,0.001232,1
automotivo,5.0,4.15,0.014663999999999998,1
pet_shop,1.0,0.35,0.003094,1
beleza_saude,4.0,0.35,0.002816,1
brinquedos,1.0,0.2,0.027,1
esporte_lazer,1.0,10.2,0.043928,1
construcao_ferramentas_construcao,6.0,1.55,0.006216,1
telefonia,1.0,0.1,0.000627,1
automotivo,1.0,30.0,0.105,1
automotivo,1.0,2.7,0.0315,1
cama_mesa_banho,1.0,1.25,0.027,1
fashion_bolsas_e_acessorios,1.0,0.25,0.000352,1
utilidades_domesticas,7.0,1.15,0.006552,1
moveis_decoracao,8.0,3.1,0.010296,1
eletrodomesticos,1.0,4.0,0.005967,1
ferramentas_jardim,1.0,0.2,0.00096,1
beleza_saude,9.0,0.275,0.007392,1
utilidades_domesticas,2.0,0.2,0.005,1
utilidades_domesticas,2.0,1.0,0.01125,1
construcao_ferramentas_ferramentas,6.0,2.3,0.00945,1
cama_mesa_banho,1.0,1.0,0.0045,1
moveis_decoracao,8.0,0.525,0.00399,1
,,0.5,0.000576,1
instrumentos_musicais,2.0,9.25,0.09,1
esporte_lazer,1.0,11.9,0.004,1
relogios_presentes,1.0,0.65,0.001596,1
,,0.4,0.001232,1
relogios_presentes,2.0,0.55,0.001936,1
relogios_presentes,1.0,0.536,0.00468,1
utilidades_domesticas,1.0,0.4,0.00396,1
beleza_saude,3.0,0.6,0.00748,1
fashion_bolsas_e_acessorios,3.0,0.2,0.001584,1
ferramentas_jardim,1.0,2.4,0.000352,1
fashion_bolsas_e_acessorios,1.0,0.1,0.00112,1
beleza_saude,1.0,1.1,0.00384,1
automotivo,4.0,0.4,0.001848,1
alimentos_bebidas,3.0,0.3,0.001056,1
esporte_lazer,1.0,0.2,0.00882,1
relogios_presentes,1.0,0.3,0.006555,1
fashion_bolsas_e_acessorios,3.0,0.15,0.008,1
fashion_calcados,3.0,1.05,0.004158,1
malas_acessorios,2.0,0.8,0.016,1
cama_mesa_banho,1.0,6.738,0.079872,1
papelaria,1.0,0.45,0.0044,1
telefonia,3.0,0.1,0.000836,1
papelaria,4.0,5.2,0.018,1
artigos_de_natal,1.0,0.2,0.001408,1
cama_mesa_banho,2.0,0.35,0.0175,1
esporte_lazer,5.0,0.4,0.00364,1
automotivo,1.0,2.55,0.027972000000000004,1
esporte_lazer,6.0,0.2,0.002,1
eletrodomesticos,3.0,0.75,0.0057,1
utilidades_domesticas,2.0,0.3,0.003136,1
moveis_decoracao,7.0,2.0,0.010296,1
moveis_escritorio,1.0,4.225,0.0396,1
esporte_lazer,1.0,3.9,0.055352,1
eletronicos,4.0,2.7,0.013024,1
moveis_decoracao,3.0,3.7,0.032175,1
moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,25.8,0.051714,1
automotivo,1.0,0.1,0.001536,1
brinquedos,2.0,1.904,0.01197,1
beleza_saude,1.0,4.9,0.00693,1
cama_mesa_banho,3.0,1.85,0.052079999999999994,1
construcao_ferramentas_iluminacao,1.0,0.45,0.005324,1
relogios_presentes,4.0,1.15,0.01564,1
ferramentas_jardim,1.0,1.7,0.01476,1
instrumentos_musicais,1.0,5.3,0.027,1
esporte_lazer,1.0,0.75,0.005888,1
beleza_saude,1.0,2.3,0.006,1
casa_construcao,1.0,0.89,0.007056,1
utilidades_domesticas,1.0,0.5,0.005819,1
beleza_saude,1.0,0.7,0.00616,1
telefonia,1.0,0.5,0.0017600000000000003,1
cama_mesa_banho,1.0,1.5,0.018,1
alimentos_bebidas,2.0,0.5,0.00405,1
esporte_lazer,3.0,1.65,0.0092,1
cama_mesa_banho,1.0,1.0,0.028875,1
construcao_ferramentas_construcao,1.0,0.641,0.004284,1
ferramentas_jardim,3.0,0.3,0.00128,1
casa_construcao,3.0,0.45,0.0035200000000000006,1
cama_mesa_banho,1.0,2.8,0.029785000000000002,1
moveis_decoracao,2.0,13.05,0.040344,1
utilidades_domesticas,3.0,0.35,0.01,1
esporte_lazer,1.0,1.813,0.01092,1
telefonia_fixa,1.0,0.447,0.004788,1
papelaria,1.0,0.1,0.00256,1
esporte_lazer,6.0,3.15,0.02106,1
automotivo,5.0,15.1,0.014476,1
cama_mesa_banho,1.0,0.9,0.004176,1
livros_interesse_geral,1.0,0.5,0.004752,1
informatica_acessorios,1.0,4.54,0.012432,1
automotivo,4.0,1.25,0.00504,1
eletronicos,3.0,0.8,0.042,1
bebes,2.0,0.517,0.006156,1
relogios_presentes,1.0,0.175,0.00363,1
bebes,2.0,1.2,0.00405,1
casa_conforto,2.0,3.45,0.023625,1
utilidades_domesticas,1.0,0.35,0.056862,1
moveis_decoracao,1.0,4.3,0.01575,1
relogios_presentes,1.0,0.325,0.003024,1
eletroportateis,4.0,6.75,0.03718,1
fashion_bolsas_e_acessorios,1.0,3.35,0.0496,1
fashion_bolsas_e_acessorios,1.0,0.2,0.00064,1
casa_construcao,5.0,0.55,0.007514,1
cama_mesa_banho,1.0,2.0,0.023625,1
livros_tecnicos,1.0,0.85,0.00294,1
telefonia,2.0,0.15,0.001672,1
utilidades_domesticas,2.0,6.05,0.04332,1
fashion_bolsas_e_acessorios,3.0,0.15,0.002464,1
moveis_decoracao,3.0,0.8,0.004664,1
sinalizacao_e_seguranca,4.0,0.25,0.001309,1
esporte_lazer,2.0,0.163,0.00378,1
relogios_presentes,1.0,0.4,0.000352,1
utilidades_domesticas,1.0,0.1,0.002457,1
construcao_ferramentas_construcao,1.0,2.8,0.009196,1
cama_mesa_banho,1.0,3.0,0.032,1
informatica_acessorios,1.0,0.8,0.004576,1
cama_mesa_banho,1.0,4.15,0.102144,1
esporte_lazer,1.0,0.4,0.001584,1
instrumentos_musicais,3.0,3.55,0.05310800000000001,1
esporte_lazer,1.0,0.45,0.0258,1
utilidades_domesticas,1.0,0.25,0.001925,1
bebes,1.0,0.2,0.002376,1
utilidades_domesticas,1.0,2.2,0.018,1
moveis_decoracao,3.0,0.6,0.004096,1
esporte_lazer,4.0,0.671,0.01386,1
malas_acessorios,3.0,0.9,0.0323,1
cama_mesa_banho,1.0,0.6,0.01,1
fashion_bolsas_e_acessorios,4.0,0.2,0.001232,1
moveis_decoracao,3.0,0.4,0.004536,1
cama_mesa_banho,1.0,1.725,0.012558,1
beleza_saude,1.0,0.05,0.000704,1
moveis_decoracao,1.0,0.7,0.003744,1
moveis_quarto,2.0,10.75,0.064449,1
construcao_ferramentas_construcao,5.0,14.05,0.0432,1
cama_mesa_banho,1.0,0.35,0.008976,1
automotivo,2.0,2.45,0.003125,1
automotivo,1.0,0.15,0.001056,1
climatizacao,1.0,0.15,0.002816,1
telefonia,4.0,0.188,0.001224,1
construcao_ferramentas_construcao,8.0,10.75,0.03402,1
esporte_lazer,1.0,0.5,0.0035200000000000006,1
esporte_lazer,2.0,0.7,0.018,1
telefonia,3.0,0.15,0.000836,1
informatica_acessorios,3.0,0.267,0.005814,1
instrumentos_musicais,5.0,0.35,0.00126,1
instrumentos_musicais,3.0,12.3,0.066528,1
artigos_de_natal,1.0,0.25,0.000528,1
relogios_presentes,1.0,0.15,0.0015,1
moveis_decoracao,5.0,2.1,0.047089,1
eletronicos,1.0,0.15,0.002304,1
automotivo,1.0,0.3,0.008,1
alimentos,1.0,0.808,0.002574,1
bebes,3.0,0.85,0.009,1
ferramentas_jardim,3.0,0.55,0.006,1
informatica_acessorios,2.0,0.2,0.005632,1
relogios_presentes,1.0,0.375,0.004046,1
utilidades_domesticas,3.0,0.275,0.007559999999999999,1
informatica_acessorios,3.0,0.2,0.003744,1
brinquedos,1.0,0.799,0.003536,1
brinquedos,2.0,1.436,0.024786,1
papelaria,2.0,5.85,0.03192,1
automotivo,2.0,0.7,0.002,1
cama_mesa_banho,1.0,1.025,0.0063,1
utilidades_domesticas,4.0,4.9,0.0324,1
informatica_acessorios,2.0,0.15,0.004864,1
brinquedos,3.0,0.75,0.01014,1
cool_stuff,2.0,1.0,0.0034020000000000005,1
fashion_calcados,4.0,0.85,0.008712,1
utilidades_domesticas,1.0,0.85,0.0045,1
eletrodomesticos,2.0,3.9,0.026048,1
ferramentas_jardim,1.0,0.65,0.04551,1
moveis_decoracao,4.0,0.5,0.00675,1
pet_shop,1.0,0.45,0.016,1
perfumaria,1.0,0.15,0.0028,1
brinquedos,2.0,1.133,0.015939,1
automotivo,1.0,0.85,0.00616,1
bebes,3.0,0.175,0.005292,1
fashion_bolsas_e_acessorios,3.0,0.2,0.001584,1
climatizacao,1.0,6.4,0.036288,1
relogios_presentes,1.0,0.5,0.00286,1
utilidades_domesticas,1.0,0.6,0.0048,1
fashion_bolsas_e_acessorios,2.0,0.1,0.0024,1
,,0.1,0.0008800000000000001,1
moveis_decoracao,4.0,3.05,0.008349,1
relogios_presentes,1.0,0.5,0.0035200000000000006,1
brinquedos,4.0,4.15,0.027648,1
relogios_presentes,5.0,0.2,0.00064,1
cama_mesa_banho,1.0,2.174,0.021896,1
telefonia,1.0,0.2,0.005832,1
cama_mesa_banho,1.0,3.4,0.022724,1
informatica_acessorios,1.0,0.3,0.003264,1
utilidades_domesticas,1.0,1.0,0.004096,1
cama_mesa_banho,1.0,0.95,0.003168,1
moveis_decoracao,1.0,0.9,0.008,1
cama_mesa_banho,1.0,0.55,0.003828,1
moveis_decoracao,2.0,1.2,0.008349,1
cool_stuff,7.0,0.225,0.002304,1
esporte_lazer,1.0,3.0,0.018414,1
beleza_saude,1.0,0.5,0.002368,1
beleza_saude,1.0,0.65,0.0057,1
relogios_presentes,3.0,0.4,0.002816,1
,,0.2,0.000352,1
informatica_acessorios,3.0,0.2,0.0008800000000000001,1
informatica_acessorios,1.0,0.15,0.001512,1
moveis_decoracao,2.0,16.6,0.05292000000000001,1
beleza_saude,1.0,0.1,0.003328,1
moveis_decoracao,1.0,1.375,0.01078,1
beleza_saude,1.0,0.575,0.004896,1
fashion_bolsas_e_acessorios,4.0,0.15,0.002736,1
utilidades_domesticas,2.0,0.5,0.005236,1
pcs,1.0,12.55,0.039732,1
cama_mesa_banho,1.0,3.5,0.03,1
malas_acessorios,1.0,0.5,0.03312,1
esporte_lazer,5.0,0.15,0.00408,1
utilidades_domesticas,4.0,0.6,0.003168,1
esporte_lazer,1.0,0.2,0.002816,1
utilidades_domesticas,1.0,0.6,0.009,1
cool_stuff,3.0,0.1,0.001056,1
moveis_decoracao,11.0,1.6,0.008866,1
pet_shop,1.0,5.0,0.049,1
automotivo,5.0,0.65,0.0017600000000000003,1
fashion_calcados,3.0,1.15,0.004356,1
construcao_ferramentas_iluminacao,3.0,0.3,0.004864,1
telefonia,2.0,0.35,0.00192,1
perfumaria,2.0,0.5,0.020424,1
