length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
25.0,16.0,7.0,200.0,2,2800.0,0,3170.894156431212,0,0,1,0,0,0,0,0
20.0,20.0,8.0,2150.0,1,3200.0,0,3318.511974863486,0,0,0,0,1,0,0,0
27.0,22.0,12.0,4000.0,3,7128.0,0,7727.312724186109,0,0,0,0,0,1,0,0
16.0,20.0,5.0,750.0,1,1600.0,0,1716.4801801146573,0,0,0,0,0,1,0,0
25.0,16.0,7.0,100.0,1,2800.0,0,2427.4933475968082,0,0,0,0,0,1,0,0
34.0,41.0,20.0,3500.0,3,27880.0,0,24655.639931899466,0,0,0,1,0,0,0,0
18.0,15.0,9.0,375.0,2,2430.0,0,2118.5513420893435,0,0,0,0,0,0,0,1
16.0,16.0,10.0,300.0,3,2560.0,0,2207.210005291608,0,0,0,0,0,0,0,1
29.0,18.0,23.0,675.0,3,12006.0,0,9745.704250600904,0,0,0,1,0,0,0,0
29.0,16.0,31.0,1725.0,3,14384.0,0,12231.186803599285,0,0,0,0,0,1,0,0
16.0,11.0,4.0,200.0,3,704.0,0,624.824383547294,0,0,0,0,1,0,0,0
20.0,28.0,50.0,17050.0,3,28000.0,0,33019.36627628707,1,0,0,0,0,0,0,0
31.0,11.0,12.0,1100.0,2,4092.0,0,4085.037466405026,0,0,0,1,0,0,0,0
16.0,11.0,14.0,150.0,1,2464.0,0,2657.7654358919385,0,0,0,1,0,0,0,0
18.0,18.0,18.0,50.0,2,5832.0,0,6452.995085869092,0,0,1,0,0,0,0,0
19.0,11.0,3.0,200.0,1,627.0,0,595.6602012908802,0,0,0,0,0,0,0,1
19.0,11.0,3.0,100.0,3,627.0,0,651.0050662946588,0,0,0,0,0,1,0,0
18.0,18.0,18.0,700.0,1,5832.0,0,6720.683357191409,0,0,0,0,0,1,0,0
105.0,13.0,19.0,500.0,3,25935.0,0,21139.244963897563,0,1,0,0,0,0,0,0
31.0,22.0,19.0,900.0,1,12958.0,0,14075.651309501263,0,0,1,0,0,0,0,0
31.0,11.0,13.0,700.0,2,4433.0,0,4225.156349677597,0,0,0,1,0,0,0,0
30.0,18.0,11.0,300.0,2,5940.0,0,4889.040278990443,0,0,0,0,0,1,0,0
40.0,30.0,16.0,1750.0,2,19200.0,0,16773.174625978943,0,0,0,0,1,0,0,0
16.0,16.0,16.0,700.0,2,4096.0,0,4799.250396725847,0,0,0,0,1,0,0,0
23.0,14.0,8.0,537.0,2,2576.0,0,2561.0654729722105,0,0,0,0,1,0,0,0
30.0,20.0,12.0,350.0,3,7200.0,0,7950.309621257801,1,0,0,0,0,0,0,0
16.0,20.0,15.0,350.0,2,4800.0,0,4884.765018936438,0,1,0,0,0,0,0,0
16.0,15.0,20.0,250.0,1,4800.0,0,5114.532222598888,0,0,0,0,0,0,1,0
34.0,25.0,20.0,550.0,2,17000.0,0,14458.326844862437,0,0,0,0,0,0,1,0
30.0,30.0,5.0,2050.0,2,4500.0,0,4061.848525911145,0,0,0,0,1,0,0,0
20.0,20.0,20.0,500.0,2,8000.0,0,8919.372695974498,0,0,0,0,0,0,0,1
25.0,15.0,11.0,452.0,3,4125.0,0,4877.407336973558,0,0,0,0,1,0,0,0
22.0,40.0,24.0,2350.0,3,21120.0,0,20737.88538773993,0,1,0,0,0,0,0,0
26.0,19.0,15.0,740.0,1,7410.0,0,7786.025706287501,1,0,0,0,0,0,0,0
16.0,11.0,5.0,175.0,2,880.0,0,966.4753982148234,0,0,1,0,0,0,0,0
18.0,17.0,14.0,500.0,3,4284.0,0,3791.4867496081242,0,1,0,0,0,0,0,0
20.0,20.0,15.0,700.0,2,6000.0,0,5598.847509264354,0,0,0,0,0,1,0,0
24.0,18.0,2.0,100.0,2,864.0,0,1010.7346403624526,0,0,1,0,0,0,0,0
30.0,26.0,20.0,2750.0,3,15600.0,0,14936.530927245733,0,1,0,0,0,0,0,0
16.0,24.0,22.0,100.0,1,8448.0,0,7719.658163042418,0,0,0,1,0,0,0,0
40.0,105.0,9.0,5850.0,1,37800.0,0,36912.90139132426,0,1,0,0,0,0,0,0
35.0,25.0,20.0,1600.0,1,17500.0,0,19876.55771237672,0,0,0,0,1,0,0,0
45.0,45.0,20.0,1900.0,2,40500.0,0,32631.612159169526,0,0,0,0,0,1,0,0
16.0,11.0,2.0,50.0,3,352.0,0,302.25341110672383,1,0,0,0,0,0,0,0
28.0,28.0,9.0,1500.0,1,7056.0,0,6876.684249451836,0,0,0,1,0,0,0,0
37.0,30.0,24.0,800.0,1,26640.0,0,22126.86910727834,0,0,1,0,0,0,0,0
38.0,28.0,30.0,1350.0,1,31920.0,0,37183.00215851281,0,1,0,0,0,0,0,0
20.0,15.0,10.0,300.0,2,3000.0,0,3036.1583524838934,0,0,0,1,0,0,0,0
22.0,15.0,5.0,250.0,3,1650.0,0,1553.1721598751074,0,0,0,0,0,1,0,0
35.0,25.0,15.0,6200.0,1,13125.0,0,12912.764605233191,1,0,0,0,0,0,0,0
19.0,11.0,3.0,100.0,2,627.0,0,628.3541902586115,0,0,0,0,0,1,0,0
16.0,11.0,5.0,100.0,3,880.0,0,916.9388337994043,0,1,0,0,0,0,0,0
30.0,30.0,15.0,1250.0,2,13500.0,0,12565.004646630354,1,0,0,0,0,0,0,0
20.0,20.0,5.0,350.0,1,2000.0,0,2093.217737455413,0,1,0,0,0,0,0,0
41.0,33.0,3.0,1200.0,2,4059.0,0,3269.0367376499394,0,0,0,1,0,0,0,0
20.0,20.0,7.0,500.0,2,2800.0,0,2615.998872382434,0,0,0,1,0,0,0,0
28.0,28.0,4.0,475.0,3,3136.0,0,3711.0258777482604,1,0,0,0,0,0,0,0
16.0,11.0,2.0,300.0,3,352.0,0,390.2364009239522,0,0,1,0,0,0,0,0
23.0,20.0,8.0,1075.0,1,3680.0,0,3671.265396721423,0,0,0,1,0,0,0,0
16.0,11.0,11.0,450.0,2,1936.0,0,2207.425085777616,0,0,0,1,0,0,0,0
100.0,11.0,7.0,2200.0,1,7700.0,0,6301.038394588377,0,1,0,0,0,0,0,0
22.0,14.0,5.0,350.0,2,1540.0,0,1495.3568803750322,0,0,0,0,0,0,1,0
19.0,16.0,12.0,488.0,3,3648.0,0,3496.1310484005726,0,1,0,0,0,0,0,0
29.0,16.0,7.0,300.0,1,3248.0,0,3869.3019043066656,0,0,0,0,0,0,0,1
68.0,44.0,25.0,13100.0,2,74800.0,0,75100.24829478718,0,0,1,0,0,0,0,0
46.0,32.0,9.0,2200.0,1,13248.0,0,13363.332521258671,0,0,0,0,0,0,1,0
16.0,20.0,4.0,150.0,1,1280.0,0,1532.9302227780377,1,0,0,0,0,0,0,0
36.0,26.0,6.0,1500.0,2,5616.0,0,4974.1531336408525,0,0,1,0,0,0,0,0
25.0,15.0,15.0,150.0,1,5625.0,0,6377.331630060573,0,1,0,0,0,0,0,0
40.0,20.0,7.0,400.0,2,5600.0,0,4576.570764356972,0,0,1,0,0,0,0,0
28.0,20.0,23.0,4300.0,2,12880.0,0,11117.437898142423,0,0,0,0,0,1,0,0
18.0,16.0,10.0,225.0,1,2880.0,0,3382.0517823558503,0,0,0,0,1,0,0,0
30.0,30.0,11.0,3300.0,3,9900.0,0,8611.061585606834,0,0,0,0,1,0,0,0
16.0,16.0,10.0,500.0,1,2560.0,0,3006.023365179709,0,0,0,0,1,0,0,0
16.0,16.0,50.0,1400.0,2,12800.0,0,15258.66879771233,0,0,0,0,0,0,1,0
39.0,44.0,32.0,1575.0,3,54912.0,0,54600.46494974568,0,0,0,0,0,0,0,1
15.0,15.0,10.0,85.0,2,2250.0,0,1890.1851875157083,0,0,0,0,0,0,0,1
20.0,14.0,2.0,200.0,3,560.0,0,574.2594659717696,0,0,0,0,0,1,0,0
30.0,30.0,26.0,4075.0,3,23400.0,0,22341.584546813683,0,0,0,0,0,1,0,0
20.0,17.0,10.0,500.0,3,3400.0,0,3844.554964868312,0,0,1,0,0,0,0,0
26.0,36.0,26.0,4500.0,2,24336.0,0,26767.846928538565,0,0,1,0,0,0,0,0
16.0,11.0,9.0,150.0,2,1584.0,0,1742.5496434793615,0,0,1,0,0,0,0,0
16.0,11.0,2.0,2700.0,3,352.0,0,362.72274035364376,1,0,0,0,0,0,0,0
16.0,11.0,8.0,200.0,2,1408.0,0,1493.3399014437919,0,0,0,0,0,1,0,0
18.0,12.0,6.0,200.0,2,1296.0,0,1314.7610167533244,0,0,0,1,0,0,0,0
29.0,15.0,17.0,3700.0,3,7395.0,0,8365.909641054957,0,0,0,0,0,0,1,0
35.0,35.0,23.0,450.0,3,28175.0,0,25019.22875712888,0,0,0,0,0,0,0,1
16.0,11.0,11.0,500.0,2,1936.0,0,2201.449687973482,0,0,0,0,0,1,0,0
16.0,34.0,34.0,900.0,2,18496.0,0,19269.56396869195,1,0,0,0,0,0,0,0
16.0,14.0,4.0,250.0,2,896.0,0,935.1916263760427,0,0,0,0,1,0,0,0
16.0,23.0,3.0,100.0,1,1104.0,0,1274.919912853004,0,0,0,1,0,0,0,0
27.0,17.0,13.0,4550.0,2,5967.0,0,5331.155026804311,0,0,0,0,0,0,1,0
25.0,20.0,45.0,400.0,2,22500.0,0,21183.295102969063,1,0,0,0,0,0,0,0
45.0,18.0,20.0,1350.0,2,16200.0,0,13871.614187100877,0,0,0,1,0,0,0,0
16.0,18.0,16.0,400.0,2,4608.0,0,5216.747796606014,0,0,1,0,0,0,0,0
20.0,18.0,16.0,375.0,2,5760.0,0,5969.241169771226,1,0,0,0,0,0,0,0
25.0,25.0,40.0,1300.0,2,25000.0,0,27080.98720462071,0,0,1,0,0,0,0,0
20.0,17.0,11.0,440.0,3,3740.0,0,3888.9457650981917,0,0,1,0,0,0,0,0
23.0,11.0,25.0,400.0,3,6325.0,0,6069.981857339511,0,0,0,0,0,0,0,1
45.0,35.0,15.0,9300.0,2,23625.0,0,25852.915768771265,0,0,0,0,0,0,1,0
27.0,27.0,27.0,450.0,3,19683.0,0,16716.835203221366,0,0,0,0,0,0,0,1
30.0,30.0,25.0,0.0,1,22500.0,0,25266.916788496354,0,0,0,0,1,0,0,0
30.0,30.0,30.0,5550.0,2,27000.0,0,31440.912762202133,0,0,0,0,0,0,1,0
16.0,12.0,8.0,100.0,2,1536.0,0,1234.9845908003297,1,0,0,0,0,0,0,0
16.0,11.0,2.0,800.0,1,352.0,0,410.27519563122627,1,0,0,0,0,0,0,0
21.0,14.0,9.0,100.0,3,2646.0,0,3056.5477235492194,0,0,1,0,0,0,0,0
16.0,16.0,16.0,800.0,2,4096.0,0,4243.372866338017,0,0,0,0,0,0,0,1
29.0,29.0,29.0,450.0,3,24389.0,0,21243.362446187828,1,0,0,0,0,0,0,0
36.0,35.0,10.0,3900.0,3,12600.0,0,12596.193301821693,0,0,0,1,0,0,0,0
18.0,35.0,48.0,1000.0,3,30240.0,0,26932.24189465081,1,0,0,0,0,0,0,0
25.0,20.0,20.0,300.0,1,10000.0,0,8980.134195296676,0,0,0,0,0,0,0,1
20.0,20.0,10.0,1100.0,1,4000.0,0,3515.174475122752,1,0,0,0,0,0,0,0
42.0,32.0,22.0,2200.0,2,29568.0,0,27412.55775663657,0,0,0,0,0,1,0,0
30.0,17.0,13.0,153.0,3,6630.0,0,6365.965687279912,0,0,1,0,0,0,0,0
60.0,11.0,7.0,1500.0,1,4620.0,0,4476.635496896074,0,1,0,0,0,0,0,0
20.0,15.0,15.0,800.0,1,4500.0,0,3957.922742182064,0,0,0,0,0,0,0,1
21.0,14.0,9.0,150.0,1,2646.0,0,3014.9928654228956,1,0,0,0,0,0,0,0
25.0,25.0,25.0,8750.0,2,15625.0,0,16061.5874452868,0,0,1,0,0,0,0,0
31.0,23.0,17.0,625.0,1,12121.0,0,13174.125411106219,0,0,0,0,0,0,0,1
50.0,40.0,30.0,1400.0,1,60000.0,0,63005.94407330554,0,0,0,0,0,1,0,0
17.0,17.0,37.0,250.0,2,10693.0,0,10163.275089119128,0,1,0,0,0,0,0,0
28.0,11.0,38.0,3300.0,3,11704.0,0,13640.19295180799,0,1,0,0,0,0,0,0
20.0,20.0,14.0,460.0,2,5600.0,0,6318.862705555032,0,0,0,1,0,0,0,0
49.0,38.0,23.0,4325.0,1,42826.0,0,47717.596846897446,0,0,0,1,0,0,0,0
21.0,14.0,5.0,200.0,3,1470.0,0,1276.9260989291404,0,0,0,0,0,0,1,0
18.0,17.0,16.0,575.0,1,4896.0,0,3951.1694565950465,0,0,0,0,0,0,0,1
33.0,19.0,44.0,2300.0,1,27588.0,0,27242.391406353243,0,0,0,1,0,0,0,0
66.0,38.0,7.0,1800.0,1,17556.0,0,17137.29231423367,0,1,0,0,0,0,0,0
19.0,15.0,7.0,350.0,3,1995.0,0,1672.974685783924,1,0,0,0,0,0,0,0
32.0,13.0,28.0,1200.0,2,11648.0,0,12205.753204811932,0,1,0,0,0,0,0,0
32.0,32.0,7.0,1400.0,2,7168.0,0,8466.272888083511,0,0,0,0,0,0,0,1
17.0,13.0,10.0,150.0,3,2210.0,0,2060.1449937149946,0,0,0,0,0,0,0,1
40.0,33.0,32.0,1804.0,1,42240.0,0,42725.075184844085,0,0,0,0,1,0,0,0
35.0,15.0,15.0,200.0,1,7875.0,0,8141.057132535704,0,0,0,0,0,1,0,0
25.0,20.0,10.0,400.0,2,5000.0,0,4931.5700802213605,0,0,0,0,0,1,0,0
33.0,16.0,10.0,2300.0,2,5280.0,0,5050.924254795801,0,0,0,0,0,0,1,0
30.0,20.0,3.0,450.0,1,1800.0,0,1753.0889181182115,0,0,0,1,0,0,0,0
20.0,12.0,40.0,500.0,3,9600.0,0,10806.097154416908,0,0,0,0,0,0,0,1
30.0,20.0,23.0,2700.0,2,13800.0,0,15136.299123408246,0,0,1,0,0,0,0,0
16.0,16.0,10.0,100.0,2,2560.0,0,2640.357061801571,0,0,0,1,0,0,0,0
16.0,11.0,11.0,200.0,3,1936.0,0,1850.0967743043766,0,0,0,0,0,1,0,0
20.0,13.0,13.0,600.0,1,3380.0,0,3394.479939910788,0,0,0,1,0,0,0,0
11.0,52.0,11.0,2.0,3,6292.0,0,7347.100625308639,1,0,0,0,0,0,0,0
18.0,13.0,4.0,217.0,1,936.0,0,993.2910479839431,0,0,0,0,0,0,1,0
30.0,50.0,20.0,8050.0,3,30000.0,0,26912.437562636977,0,0,0,1,0,0,0,0
16.0,11.0,16.0,200.0,3,2816.0,0,2699.140604969809,0,1,0,0,0,0,0,0
50.0,16.0,16.0,700.0,2,12800.0,0,14029.069776217442,0,0,0,0,0,1,0,0
35.0,15.0,12.0,800.0,3,6300.0,0,7442.863051724898,0,0,0,1,0,0,0,0
16.0,11.0,11.0,350.0,3,1936.0,0,1607.630643475882,0,0,0,0,1,0,0,0
24.0,18.0,13.0,900.0,2,5616.0,0,6628.8139686430295,0,0,1,0,0,0,0,0
40.0,30.0,105.0,50.0,2,126000.0,0,149189.1649377124,0,1,0,0,0,0,0,0
30.0,30.0,30.0,400.0,2,27000.0,0,25414.749634357606,0,0,1,0,0,0,0,0
20.0,15.0,2.0,350.0,2,600.0,0,685.6271313939128,0,0,0,0,1,0,0,0
50.0,40.0,10.0,3200.0,1,20000.0,0,22994.621653320664,0,0,0,0,0,0,1,0
24.0,16.0,16.0,750.0,1,6144.0,0,6866.383098322395,0,0,0,0,0,1,0,0
23.0,23.0,13.0,1400.0,2,6877.0,0,6925.861893971199,0,0,0,0,0,0,0,1
39.0,13.0,11.0,517.0,3,5577.0,0,5609.239365081198,0,0,0,0,0,0,0,1
100.0,11.0,5.0,700.0,3,5500.0,0,5442.761127033867,0,0,0,0,0,1,0,0
34.0,34.0,11.0,1150.0,1,12716.0,0,14321.848583183128,0,0,0,0,0,0,0,1
86.0,36.0,66.0,30000.0,3,204336.0,0,194690.4896083961,0,0,0,0,1,0,0,0
18.0,11.0,11.0,175.0,3,2178.0,0,1964.3227309704923,0,0,0,0,0,0,1,0
16.0,15.0,14.0,235.0,2,3360.0,0,2921.1734696317403,0,0,0,0,0,0,0,1
80.0,50.0,50.0,300.0,2,200000.0,0,214293.69049107275,1,0,0,0,0,0,0,0
60.0,50.0,20.0,11250.0,3,60000.0,0,58984.83109572553,0,0,0,0,1,0,0,0
40.0,20.0,20.0,1550.0,1,16000.0,0,13248.85560149607,0,1,0,0,0,0,0,0
104.0,42.0,14.0,10450.0,3,61152.0,0,50829.13353937732,0,0,1,0,0,0,0,0
25.0,25.0,10.0,350.0,1,6250.0,0,6254.391217604402,0,0,1,0,0,0,0,0
17.0,14.0,11.0,975.0,1,2618.0,0,2618.334891156742,0,0,0,0,1,0,0,0
41.0,40.0,40.0,8950.0,3,65600.0,0,62912.419466293766,0,0,0,0,0,0,1,0
16.0,11.0,2.0,1000.0,3,352.0,0,417.7070739024244,0,0,0,0,0,0,1,0
17.0,17.0,9.0,500.0,3,2601.0,0,2971.4126428962427,0,0,1,0,0,0,0,0
32.0,36.0,15.0,1125.0,1,17280.0,0,20323.735492615066,0,0,0,0,0,0,1,0
18.0,13.0,13.0,325.0,3,3042.0,0,3309.2853526791505,0,1,0,0,0,0,0,0
50.0,12.0,12.0,1100.0,1,7200.0,0,6987.312530013191,0,0,1,0,0,0,0,0
69.0,11.0,11.0,3000.0,1,8349.0,0,7541.891583367531,0,1,0,0,0,0,0,0
34.0,41.0,6.0,1200.0,3,8364.0,0,9050.19407926312,0,0,0,1,0,0,0,0
37.0,22.0,12.0,1100.0,2,9768.0,0,8195.95180788612,0,0,1,0,0,0,0,0
17.0,12.0,4.0,350.0,1,816.0,0,813.7790847055052,1,0,0,0,0,0,0,0
22.0,16.0,11.0,175.0,3,3872.0,0,4368.574863553247,0,0,0,0,0,0,0,1
20.0,20.0,20.0,700.0,1,8000.0,0,8704.247927450471,0,0,0,1,0,0,0,0
49.0,57.0,28.0,8000.0,2,78204.0,0,85242.86816850993,0,0,0,0,0,1,0,0
16.0,16.0,10.0,100.0,3,2560.0,0,2780.922434231017,0,0,1,0,0,0,0,0
30.0,20.0,20.0,700.0,2,12000.0,1,12107.068639875819,0,0,1,0,0,0,0,0
23.0,23.0,23.0,4650.0,3,12167.0,0,14135.319047570023,1,0,0,0,0,0,0,0
45.0,15.0,54.0,5200.0,2,36450.0,0,31004.805180102903,0,0,0,1,0,0,0,0
51.0,18.0,11.0,850.0,3,10098.0,0,8234.594819494152,0,0,0,1,0,0,0,0
16.0,13.0,11.0,253.0,1,2288.0,0,2182.9633124866964,0,0,0,0,0,1,0,0
40.0,33.0,34.0,3700.0,1,44880.0,0,51355.02617567278,0,0,0,0,1,0,0,0
23.0,16.0,22.0,1200.0,3,8096.0,0,9090.671126530393,0,0,0,0,0,0,1,0
22.0,14.0,3.0,100.0,2,924.0,0,823.3000754957961,1,0,0,0,0,0,0,0
19.0,12.0,12.0,450.0,2,2736.0,0,2531.3841704724728,0,0,0,1,0,0,0,0
50.0,50.0,10.0,5550.0,3,25000.0,0,28775.868108899387,1,0,0,0,0,0,0,0
34.0,25.0,9.0,700.0,1,7650.0,0,8537.113761661241,1,0,0,0,0,0,0,0
37.0,30.0,7.0,1350.0,1,7770.0,0,6265.823533996538,0,0,0,1,0,0,0,0
18.0,18.0,18.0,400.0,2,5832.0,0,6231.344003227954,0,0,0,1,0,0,0,0
32.0,30.0,13.0,1100.0,3,12480.0,0,10060.207777823562,0,0,1,0,0,0,0,0
28.0,28.0,14.0,5900.0,3,10976.0,0,9987.01712489115,0,0,1,0,0,0,0,0
26.0,19.0,17.0,2000.0,2,8398.0,0,6746.235146519593,0,1,0,0,0,0,0,0
35.0,45.0,19.0,1450.0,2,29925.0,0,24058.08162372531,0,0,0,1,0,0,0,0
16.0,11.0,2.0,2450.0,2,352.0,0,388.504252351319,0,0,1,0,0,0,0,0
23.0,13.0,4.0,500.0,2,1196.0,0,1134.559627364768,1,0,0,0,0,0,0,0
105.0,70.0,3.0,2550.0,2,22050.0,0,20546.442516391162,0,0,0,1,0,0,0,0
28.0,22.0,4.0,550.0,3,2464.0,0,2201.7508619571363,0,0,1,0,0,0,0,0
32.0,16.0,5.0,350.0,1,2560.0,0,2742.3233196821448,0,0,0,0,1,0,0,0
30.0,30.0,6.0,1900.0,2,5400.0,0,5711.747515811748,1,0,0,0,0,0,0,0
20.0,20.0,15.0,600.0,1,6000.0,0,6360.029846451071,0,0,0,0,0,0,1,0
33.0,33.0,19.0,578.0,3,20691.0,0,23914.317873749285,0,0,1,0,0,0,0,0
16.0,11.0,4.0,500.0,3,704.0,0,675.310070257072,0,0,0,0,0,0,1,0
25.0,20.0,30.0,2950.0,2,15000.0,0,12722.246993055445,1,0,0,0,0,0,0,0
28.0,29.0,15.0,983.0,3,12180.0,0,14177.246499156963,0,0,0,1,0,0,0,0
40.0,50.0,10.0,1300.0,2,20000.0,0,19034.809211387023,0,0,0,0,0,0,0,1
19.0,12.0,9.0,258.0,3,2052.0,0,1682.3387680446706,0,0,0,0,0,0,1,0
78.0,47.0,4.0,4300.0,1,14664.0,0,15962.340058536063,0,0,0,0,0,1,0,0
16.0,20.0,5.0,150.0,3,1600.0,0,1664.6425657396535,0,1,0,0,0,0,0,0
17.0,12.0,4.0,300.0,1,816.0,0,708.7950602533277,0,0,0,0,0,1,0,0
18.0,13.0,8.0,100.0,3,1872.0,0,1616.5502842272688,1,0,0,0,0,0,0,0
23.0,27.0,8.0,775.0,2,4968.0,0,5575.637323468087,0,0,1,0,0,0,0,0
26.0,26.0,26.0,2250.0,3,17576.0,0,18817.696580972148,1,0,0,0,0,0,0,0
17.0,17.0,5.0,650.0,1,1445.0,0,1435.9896824807408,0,1,0,0,0,0,0,0
16.0,16.0,8.0,150.0,3,2048.0,0,2034.0395876748767,1,0,0,0,0,0,0,0
55.0,18.0,70.0,12700.0,1,69300.0,0,58248.063869551384,0,0,1,0,0,0,0,0
37.0,50.0,32.0,9900.0,3,59200.0,0,47923.42942943512,0,0,0,0,0,0,1,0
16.0,14.0,5.0,100.0,1,1120.0,0,924.1796153668581,0,0,0,0,1,0,0,0
40.0,30.0,4.0,250.0,3,4800.0,0,4037.3803984785814,0,0,0,1,0,0,0,0
20.0,13.0,8.0,200.0,3,2080.0,0,2105.0640847962245,0,0,0,1,0,0,0,0
16.0,11.0,15.0,4300.0,1,2640.0,0,2211.480321026375,0,0,0,0,0,1,0,0
24.0,24.0,6.0,800.0,3,3456.0,0,3327.0571987342396,1,0,0,0,0,0,0,0
35.0,20.0,15.0,1450.0,1,10500.0,0,11603.514687175977,0,0,0,0,1,0,0,0
30.0,15.0,23.0,317.0,1,10350.0,0,10700.479381963141,0,0,1,0,0,0,0,0
16.0,16.0,16.0,367.0,3,4096.0,0,3619.524065640524,1,0,0,0,0,0,0,0
30.0,23.0,12.0,600.0,3,8280.0,0,7258.492427213996,0,0,0,1,0,0,0,0
50.0,20.0,36.0,5900.0,1,36000.0,0,37943.14815609449,0,0,0,0,0,1,0,0
30.0,21.0,18.0,688.0,1,11340.0,0,13244.555165875465,0,0,1,0,0,0,0,0
18.0,16.0,16.0,263.0,3,4608.0,0,5051.113808185896,1,0,0,0,0,0,0,0
36.0,45.0,12.0,4400.0,1,19440.0,0,19393.817581417003,0,0,0,0,0,0,0,1
16.0,12.0,7.0,350.0,3,1344.0,0,1585.5040410632907,0,0,1,0,0,0,0,0
41.0,29.0,15.0,1600.0,2,17835.0,0,18207.32814726469,0,0,0,0,0,1,0,0
25.0,25.0,25.0,1000.0,1,15625.0,0,13844.01902348179,0,0,1,0,0,0,0,0
30.0,25.0,20.0,800.0,2,15000.0,0,14687.557536294384,0,0,0,0,1,0,0,0
40.0,30.0,4.0,300.0,1,4800.0,0,4856.1936556831,0,0,0,0,0,1,0,0
25.0,19.0,12.0,700.0,1,5700.0,0,5536.214119600989,0,0,0,0,0,0,0,1
24.0,25.0,31.0,2950.0,2,18600.0,0,16954.411114808605,1,0,0,0,0,0,0,0
20.0,13.0,6.0,102.0,2,1560.0,0,1656.3880668801614,0,0,0,0,1,0,0,0
31.0,26.0,11.0,1100.0,1,8866.0,0,9678.177627545843,1,0,0,0,0,0,0,0
25.0,18.0,3.0,700.0,2,1350.0,0,1096.103498294875,0,0,0,0,1,0,0,0
26.0,19.0,2.0,400.0,2,988.0,0,1141.308347168791,0,0,0,1,0,0,0,0
24.0,21.0,19.0,420.0,1,9576.0,0,8190.417721375245,0,0,0,0,0,0,0,1
16.0,11.0,2.0,200.0,3,352.0,0,332.5356019818033,0,0,0,0,0,0,1,0
16.0,11.0,2.0,300.0,3,352.0,0,415.08980196151276,0,0,1,0,0,0,0,0
23.0,22.0,22.0,450.0,1,11132.0,0,9984.405939135027,0,0,1,0,0,0,0,0
26.0,16.0,13.0,475.0,3,5408.0,0,4844.9292772282915,0,0,0,1,0,0,0,0
22.0,33.0,12.0,1400.0,3,8712.0,0,7044.280927892741,0,0,0,0,0,0,1,0
18.0,20.0,20.0,400.0,2,7200.0,0,6271.9473006763865,0,1,0,0,0,0,0,0
35.0,48.0,17.0,2850.0,1,28560.0,0,28314.1696414277,0,0,0,1,0,0,0,0
70.0,45.0,8.0,250.0,2,25200.0,0,21390.50351853744,0,0,0,0,0,0,0,1
16.0,11.0,2.0,450.0,1,352.0,0,299.58765479099895,0,0,1,0,0,0,0,0
16.0,16.0,16.0,250.0,3,4096.0,0,3833.399161875195,0,0,0,0,1,0,0,0
30.0,35.0,30.0,1300.0,2,31500.0,0,30787.90380125211,0,0,0,0,0,0,1,0
33.0,19.0,44.0,1650.0,3,27588.0,0,30114.331548893188,0,1,0,0,0,0,0,0
42.0,26.0,42.0,6600.0,1,45864.0,0,54230.653858916616,0,1,0,0,0,0,0,0
25.0,15.0,10.0,200.0,2,3750.0,0,3783.7357232678473,0,0,0,0,1,0,0,0
15.0,10.0,5.0,767.0,1,750.0,0,735.088504033898,0,1,0,0,0,0,0,0
26.0,23.0,21.0,2630.0,2,12558.0,0,10655.338898846596,0,0,0,0,0,0,0,1
29.0,16.0,7.0,250.0,3,3248.0,0,3650.8216160061206,0,1,0,0,0,0,0,0
20.0,20.0,30.0,900.0,2,12000.0,1,13545.481175950183,0,0,1,0,0,0,0,0
64.0,39.0,5.0,5750.0,1,12480.0,0,12801.189466383566,0,1,0,0,0,0,0,0
27.0,12.0,10.0,300.0,1,3240.0,0,2771.446250680984,0,0,1,0,0,0,0,0
26.0,21.0,2.0,200.0,3,1092.0,0,1242.2915304740714,0,0,1,0,0,0,0,0
29.0,26.0,5.0,1275.0,1,3770.0,0,3503.952794937374,0,0,0,0,0,0,0,1
59.0,11.0,27.0,700.0,2,17523.0,0,17874.600094610574,0,0,1,0,0,0,0,0
35.0,35.0,8.0,500.0,2,9800.0,0,9813.88512398449,0,0,0,0,1,0,0,0
18.0,18.0,18.0,350.0,3,5832.0,0,6201.1920995564515,0,0,0,0,1,0,0,0
16.0,16.0,16.0,450.0,1,4096.0,0,3285.5653175053067,0,0,0,0,1,0,0,0
61.0,43.0,71.0,27300.0,2,186233.0,0,154846.12526166215,0,1,0,0,0,0,0,0
50.0,40.0,30.0,1000.0,2,60000.0,0,69775.59004688045,1,0,0,0,0,0,0,0
20.0,16.0,14.0,250.0,2,4480.0,0,4329.9222465560315,0,1,0,0,0,0,0,0
32.0,24.0,2.0,50.0,1,1536.0,0,1731.714279897606,0,0,0,1,0,0,0,0
17.0,17.0,17.0,100.0,2,4913.0,0,4165.67014953701,0,1,0,0,0,0,0,0
29.0,21.0,3.0,1300.0,2,1827.0,0,1521.5613046597489,0,0,0,0,1,0,0,0
25.0,19.0,8.0,300.0,3,3800.0,0,3747.200498913072,1,0,0,0,0,0,0,0
19.0,11.0,4.0,100.0,1,836.0,0,842.3377286965966,0,0,0,0,0,0,0,1
